hanja,kor,radical,radical_name,stroke_count,level,rep_pron
筋,힘줄 근,竹,대 죽,12,4급,근
蔬,나물 소,艸,풀 초,16,3급,소
聘,부를 빙,耳,귀 이,13,3급,빙
折,꺾을 절,手,손 수,7,4급,절
狗,개 구,犬,개 견,8,3급,구
堤,둑 제,土,흙 토,12,3급,제
持,가질 지,手,손 수,9,4급,지
捕,잡을 포,手,손 수,10,준3급,포
甚,심할 심,甘,달 감,9,준3급,심
長,긴 장,長,긴 장,8,8급,장
雄,수컷 웅,隹,새 추,12,5급,웅
漸,점점 점,水,물 수,14,준3급,점
慧,슬기로울 혜,心,마음 심,15,준3급,혜
園,동산 원,囗,에워쌀 위|나라 국,13,6급,원
失,잃을 실,大,큰 대,5,6급,실
睡,졸음 수,目,눈 목,13,3급,수
作,지을 작,人,사람 인,7,준6급,작
蟲,벌레 충,虫,벌레 훼,18,준4급,충
墨,먹 묵,土,흙 토,15,준3급,묵
獎,장려할 장,犬,개 견,15,4급,장
憂,근심 우,心,마음 심,15,준3급,우
遵,좇을 준,辵,쉬엄쉬엄갈 착,16,3급,준
搖,흔들 요,手,손 수,13,3급,요
兼,겸할 겸,八,여덟 팔,10,준3급,겸
於,어조사 어|탄식할 오,方,모 방,8,3급,어
念,생각 념,心,마음 심,8,준5급,념
裏,속 리,衣,옷 의,13,준3급,리
東,동녘 동,木,나무 목,8,8급,동
幼,어릴 유,幺,작을 요,5,준3급,유
航,배 항,舟,배 주,10,준4급,항
濫,넘칠 람,水,물 수,17,3급,람
屯,진칠 둔,屮,싹날 철,4,3급,둔
直,곧을 직,目,눈 목,8,준7급,직
損,덜 손,手,손 수,13,4급,손
敍,펼 서,攴,칠 복,11,3급,서
專,오로지 전,寸,마디 촌,11,4급,전
脈,줄기 맥,肉,고기 육,10,준4급,맥
牙,어금니 아,牙,어금니 아,4,준3급,아
恒,항상 항,心,마음 심,9,준3급,항
凍,얼 동,冫,얼음 빙,10,준3급,동
騷,떠들 소,馬,말 마,20,3급,소
謙,겸손할 겸,言,말씀 언,17,준3급,겸
魚,고기/물고기 어,魚,고기/물고기 어,11,5급,어
測,헤아릴 측,水,물 수,12,준4급,측
孔,구멍 공,子,아들 자,4,4급,공
基,터 기,土,흙 토,11,준5급,기
次,버금 차,欠,하품 흠,6,준4급,차
鏡,거울 경,金,쇠 금|성 김,19,4급,경
劇,심할 극,刀,칼 도,15,4급,극
卽,곧 즉,卩,병부 절,9,준3급,즉
虎,범 호,虍,호피무늬 호,8,준3급,호
齒,이 치,齒,이 치,15,준4급,치
徐,천천할 서,彳,조금걸을 척,10,준3급,서
舟,배 주,舟,배 주,6,3급,주
誘,꾈 유,言,말씀 언,14,준3급,유
尾,꼬리 미,尸,주검 시,7,준3급,미
胞,세포 포,肉,고기 육,9,4급,포
表,겉 표,衣,옷 의,8,준6급,표
稻,벼 도,禾,벼 화,15,3급,도
邊,가 변,辵,쉬엄쉬엄갈 착,19,준4급,변
南,남녘 남,十,열 십,9,8급,남
娛,즐길 오,女,계집 녀,10,3급,오
綠,푸를 록,糸,실 사|가는실 멱,14,6급,록
瓦,기와 와,瓦,기와 와,5,준3급,와
悠,멀 유,心,마음 심,11,준3급,유
雷,우레 뢰,雨,비 우,13,준3급,뢰
鋼,강철 강,金,쇠 금|성 김,16,준3급,강
辰,별 진|때 신,辰,별 진|때 신,7,준3급,진
單,홑 단,口,입 구,12,준4급,선
罰,벌할 벌,网,그물 망,14,준4급,벌
合,합할 합,口,입 구,6,6급,합
復,회복할 복|다시 부,彳,조금걸을 척,12,준4급,복
課,공부할/과정 과,言,말씀 언,15,준5급,과
列,벌릴 렬,刀,칼 도,6,준4급,렬
愧,부끄러울 괴,心,마음 심,13,3급,괴
鈍,둔할 둔,金,쇠 금|성 김,12,3급,둔
干,방패 간,干,방패 간,3,4급,간
株,그루 주,木,나무 목,10,준3급,주
乎,어조사 호,丿,삐침 별,5,3급,호
觸,닿을 촉,角,뿔 각,20,준3급,촉
許,허락할 허,言,말씀 언,11,5급,허
譽,기릴/명예 예,言,말씀 언,21,준3급,예
弘,클 홍,弓,활 궁,5,3급,홍
幕,장막 막,巾,수건 건,14,준3급,막
反,돌이킬/돌아올 반,又,또 우,4,준6급,반
竟,마침내 경,立,설 립,11,3급,경
搜,찾을 수,手,손 수,12,3급,수
懇,간절할 간,心,마음 심,17,준3급,간
喜,기쁠 희,口,입 구,12,4급,희
察,살필 찰,宀,집 면,14,준4급,찰
襲,엄습할 습,衣,옷 의,22,준3급,습
庫,곳집 고,广,집 엄,10,4급,고
演,펼 연,水,물 수,14,준4급,연
減,덜 감,水,물 수,12,준4급,감
樂,즐길 락|노래 악|좋아할 요,木,나무 목,15,준6급,락
容,얼굴 용,宀,집 면,10,준4급,용
惱,번뇌할 뇌,心,마음 심,12,3급,뇌
白,흰 백,白,흰 백,5,8급,백
兮,어조사 혜,八,여덟 팔,4,3급,혜
拔,뽑을 발,手,손 수,8,준3급,발
矢,화살 시,矢,화살 시,5,3급,시
柱,기둥 주,木,나무 목,9,준3급,주
排,밀칠 배,手,손 수,11,준3급,배
驛,역 역,馬,말 마,23,준3급,역
僞,거짓 위,人,사람 인,14,준3급,위
究,연구할 구,穴,굴 혈,7,준4급,구
光,빛 광,儿,어진사람 인,6,준6급,광
與,더불/줄 여,臼,절구 구,14,4급,여
楓,단풍 풍,木,나무 목,13,준3급,풍
尋,찾을 심,寸,마디 촌,12,3급,심
番,차례 번,田,밭 전,12,6급,번
盡,다할 진,皿,그릇 명,14,4급,진
差,다를 차,工,장인 공,10,4급,차
妾,첩 첩,女,계집 녀,8,3급,첩
茶,차 다|차 차,艸,풀 초,10,준3급,차
奪,빼앗을 탈,大,큰 대,14,준3급,탈
疑,의심할 의,疋,짝 필,14,4급,의
系,이어맬 계,糸,실 사|가는실 멱,7,4급,계
誠,정성 성,言,말씀 언,14,준4급,성
災,재앙 재,火,불 화,7,5급,재
弄,희롱할 롱,廾,받들 공,7,준3급,롱
久,오랠 구,丿,삐침 별,3,준3급,구
遺,남길 유,辵,쉬엄쉬엄갈 착,16,4급,유
館,집 관,食,밥/먹을 식,17,준3급,관
憎,미울 증,心,마음 심,15,준3급,증
裳,치마 상,衣,옷 의,14,준3급,상
全,온전 전,入,들 입,6,준7급,전
上,윗 상,一,한 일,3,준7급,상
枝,가지 지,木,나무 목,8,준3급,지
逢,만날 봉,辵,쉬엄쉬엄갈 착,11,준3급,봉
翼,날개 익,羽,깃 우,17,준3급,익
姻,혼인 인,女,계집 녀,9,3급,인
辯,말씀 변,辛,매울 신,21,4급,변
盤,소반 반,皿,그릇 명,15,준3급,반
尊,높을 존,寸,마디 촌,12,준4급,존
秋,가을 추,禾,벼 화,9,7급,추
捨,버릴 사,手,손 수,11,3급,사
昨,어제 작,日,날 일,9,준6급,작
色,빛 색,色,빛 색,6,7급,색
舍,집 사,舌,혀 설,8,준4급,사
縱,세로 종,糸,실 사|가는실 멱,17,준3급,종
植,심을 식,木,나무 목,12,7급,식
躍,뛸 약,足,발 족 / 족할 족,21,3급,약
負,질 부,貝,조개 패,9,4급,부
淸,맑을 청,水,물 수,11,준6급,청
誤,그르칠 오,言,말씀 언,14,준4급,오
足,발 족,足,발 족 / 족할 족,7,준7급,족
墳,무덤 분,土,흙 토,15,3급,분
老,늙을 로,老,늙을 로,6,7급,로
說,말씀 설|달랠 세,言,말씀 언,14,준5급,설
朝,아침 조,月,달 월,12,6급,조
育,기를 육,肉,고기 육,8,7급,육
寢,잘 침,宀,집 면,14,4급,침
室,집 실,宀,집 면,9,8급,실
壬,북방 임,士,선비 사,4,준3급,임
索,찾을 색|노 삭,糸,실 사|가는실 멱,10,준3급,색
鍊,쇠불릴/단련할 련,金,쇠 금|성 김,17,준3급,련
管,대롱/주관할 관,竹,대 죽,14,4급,관
忘,잊을 망,心,마음 심,7,3급,망
蘭,난초 란,艸,풀 초,21,준3급,란
化,될 화,匕,비수 비,4,준5급,화
社,모일 사,示,보일 시,8,준6급,사
兩,두 량,入,들 입,8,준4급,량
靜,고요할 정,靑,푸를 청,16,4급,정
訟,송사할 송,言,말씀 언,11,준3급,송
危,위태할 위,卩,병부 절,6,4급,위
設,베풀 설,言,말씀 언,11,준4급,설
甘,달 감,甘,달 감,5,4급,감
懸,달 현,心,마음 심,20,준3급,현
紛,어지러울 분,糸,실 사|가는실 멱,10,준3급,분
暑,더울 서,日,날 일,13,3급,서
院,집 원,阜,언덕 부,10,5급,원
肅,엄숙할 숙,聿,붓 율,13,4급,숙
章,글 장,立,설 립,11,6급,장
界,지경 계,田,밭 전,9,준6급,계
篇,책 편,竹,대 죽,15,4급,편
玆,이 자,玄,검을 현,10,3급,자
追,쫓을/따를 추,辵,쉬엄쉬엄갈 착,10,준3급,추
易,바꿀 역|쉬울 이,日,날 일,8,4급,역
之,갈 지,丿,삐침 별,4,준3급,지
覆,덮을 부|다시 복,襾,덮을 아,18,준3급,부
富,부자 부,宀,집 면,12,준4급,부
